,002049,002180,002371,600171,600460,600584
2019-11-19 14:15:00,45.97,29.77,76.68,14.52,15.32,20.21
2019-11-19 14:30:00,46.05,29.84,76.63,14.56,15.55,20.32
2019-11-20 09:30:00,46.1,29.39,77.12,14.49,15.49,20.29
2019-11-20 09:45:00,46.1,29.6,77.94,14.5,15.49,20.39
2019-11-20 10:00:00,46.23,29.69,77.6,14.5,15.73,20.26
2019-11-20 10:15:00,46.12,29.64,77.31,14.47,15.71,20.15
2019-11-20 10:30:00,46.23,29.72,76.82,14.56,15.94,20.24
2019-11-20 10:45:00,46.5,29.81,76.77,14.54,15.96,20.35
2019-11-20 11:00:00,46.34,29.92,76.46,14.49,15.85,20.27
2019-11-20 11:15:00,46.45,29.96,,,,
2019-11-20 13:00:00,46.27,29.87,76.77,14.45,15.85,20.22
2019-11-20 13:15:00,46.08,29.81,76.22,14.41,15.8,20.02
2019-11-20 13:30:00,46.07,29.76,76.61,14.41,15.73,20.01
2019-11-20 13:45:00,46.07,29.79,76.51,14.41,15.81,20.07
2019-11-20 14:00:00,45.95,29.72,76.24,14.37,15.75,20.22
2019-11-20 14:15:00,45.75,29.6,76.1,14.35,15.73,20.25
2019-11-20 14:30:00,45.74,29.52,75.87,14.36,15.7,20.1
2019-11-21 09:30:00,45.55,29.53,75.75,14.27,15.56,20.05
2019-11-21 09:45:00,45.37,29.43,76.0,14.24,15.57,20.1
2019-11-21 10:00:00,45.66,29.97,75.87,14.35,15.73,20.21
2019-11-21 10:15:00,45.58,29.95,75.45,14.31,15.72,20.1
2019-11-21 10:30:00,45.71,30.03,76.0,14.36,15.82,20.2
2019-11-21 10:45:00,45.61,29.77,76.01,14.34,15.83,20.07
2019-11-21 11:00:00,45.42,29.7,75.39,14.28,15.72,19.91
2019-11-21 11:15:00,45.32,,75.49,,,
2019-11-21 13:00:00,45.27,29.69,75.76,14.23,15.68,20.07
2019-11-21 13:15:00,45.32,29.7,76.07,14.24,15.74,20.05
2019-11-21 13:30:00,45.36,29.69,75.91,14.24,15.77,20.01
2019-11-21 13:45:00,44.9,29.6,75.58,14.22,15.7,19.93
2019-11-21 14:00:00,44.86,29.58,75.54,14.21,15.67,19.94
2019-11-21 14:15:00,44.79,29.58,75.7,14.19,15.57,19.85
2019-11-21 14:30:00,44.96,29.63,75.85,14.21,15.63,19.99
2019-11-22 09:30:00,45.1,29.79,75.67,14.29,15.76,20.25
2019-11-22 09:45:00,45.37,30.17,76.66,14.38,15.92,20.58
2019-11-22 10:00:00,45.43,30.0,77.4,14.4,15.94,20.97
2019-11-22 10:15:00,45.35,29.81,77.0,14.33,15.87,21.09
2019-11-22 10:30:00,45.26,29.83,76.5,14.33,15.85,20.91
2019-11-22 10:45:00,44.85,29.68,75.3,14.24,15.6,20.34
2019-11-22 11:00:00,44.35,29.49,74.2,14.17,15.56,19.95
2019-11-22 11:15:00,44.09,29.22,72.66,,,
2019-11-22 13:00:00,43.66,29.5,72.0,14.02,15.36,19.61
2019-11-22 13:15:00,43.98,29.35,73.03,14.09,15.41,19.8
2019-11-22 13:30:00,43.96,29.34,72.99,14.08,15.38,19.69
2019-11-22 13:45:00,43.77,28.97,72.69,14.04,15.29,19.61
2019-11-22 14:00:00,43.78,29.06,72.32,14.05,15.3,19.83
2019-11-22 14:15:00,43.79,29.13,73.3,14.08,15.34,19.81
2019-11-22 14:30:00,43.89,29.17,73.13,14.15,15.34,20.3
2019-11-25 09:30:00,42.75,28.65,70.26,13.76,14.64,19.1
2019-11-25 09:45:00,43.0,29.01,71.34,13.87,14.65,19.3
2019-11-25 10:00:00,43.25,29.04,71.48,13.88,14.7,19.43
2019-11-25 10:15:00,43.35,28.8,72.4,13.9,14.78,19.5
2019-11-25 10:30:00,43.35,28.7,71.73,13.91,14.7,19.45
2019-11-25 10:45:00,43.36,28.58,71.47,13.88,14.65,19.35
2019-11-25 11:00:00,42.99,28.35,70.56,13.83,14.53,18.96
2019-11-25 11:15:00,,,,,,
2019-11-25 13:00:00,43.08,28.46,70.38,13.78,14.57,18.83
2019-11-25 13:15:00,43.22,28.53,70.7,13.77,14.6,18.79
2019-11-25 13:30:00,43.43,28.39,70.91,13.83,14.56,18.73
2019-11-25 13:45:00,43.53,28.46,71.15,13.83,14.62,18.87
2019-11-25 14:00:00,43.3,28.36,70.78,13.77,14.52,18.76
2019-11-25 14:15:00,43.36,28.24,70.76,13.79,14.49,18.56
2019-11-25 14:30:00,43.2,28.28,70.75,13.8,14.51,18.53
2019-11-26 09:30:00,44.17,28.6,71.74,13.96,14.68,19.45
2019-11-26 09:45:00,43.81,28.3,71.42,13.89,14.61,19.54
2019-11-26 10:00:00,43.67,28.22,70.81,13.85,14.56,19.51
2019-11-26 10:15:00,43.56,28.74,70.95,13.84,14.57,19.44
2019-11-26 10:30:00,43.54,28.69,70.98,13.81,14.56,19.36
2019-11-26 10:45:00,43.63,28.89,71.0,13.82,14.54,19.47
2019-11-26 11:00:00,43.69,29.02,71.25,13.78,14.58,19.47
2019-11-26 11:15:00,,28.86,71.25,,,
2019-11-26 13:00:00,43.74,28.96,71.24,13.79,14.58,19.66
2019-11-26 13:15:00,43.52,28.83,71.08,13.77,14.54,19.53
2019-11-26 13:30:00,43.54,28.92,71.02,13.77,14.51,19.59
2019-11-26 13:45:00,43.45,28.89,70.98,13.74,14.45,19.51
2019-11-26 14:00:00,43.52,28.94,71.32,13.76,14.54,19.62
2019-11-26 14:15:00,43.58,28.95,71.28,13.75,14.51,19.5
2019-11-26 14:30:00,43.56,29.19,71.13,13.75,14.56,19.52
2019-11-27 09:30:00,44.1,28.88,72.48,13.79,14.35,19.74
2019-11-27 09:45:00,44.06,28.69,73.65,13.77,14.44,19.82
2019-11-27 10:00:00,44.61,29.04,75.15,13.92,14.64,20.63
2019-11-27 10:15:00,44.72,29.09,74.78,13.93,14.7,20.91
2019-11-27 10:30:00,44.59,28.91,74.95,13.99,14.68,21.02
2019-11-27 10:45:00,45.39,29.04,76.29,14.2,14.82,21.5
2019-11-27 11:00:00,45.4,29.13,76.6,14.16,14.81,21.23
2019-11-27 11:15:00,45.17,29.13,75.93,,,
2019-11-27 13:00:00,45.16,29.14,75.85,14.13,14.73,21.11
2019-11-27 13:15:00,45.35,29.4,76.6,14.17,14.79,21.5
2019-11-27 13:30:00,45.16,29.51,75.9,14.13,14.75,21.2
2019-11-27 13:45:00,44.81,29.27,75.23,14.05,14.63,20.93
2019-11-27 14:00:00,44.83,29.25,75.28,14.04,14.6,20.94
2019-11-27 14:15:00,44.82,29.14,75.0,14.04,14.63,20.99
2019-11-27 14:30:00,44.88,29.2,75.23,14.04,14.62,21.08
2019-11-28 09:30:00,44.62,28.78,75.66,13.99,14.58,21.1
2019-11-28 09:45:00,44.93,28.76,76.85,14.05,14.59,21.07
2019-11-28 10:00:00,44.73,28.7,77.01,14.04,14.54,21.01
2019-11-28 10:15:00,44.54,28.46,77.81,14.01,14.5,21.2
2019-11-28 10:30:00,44.75,28.73,77.97,14.08,14.56,21.47
2019-11-28 10:45:00,44.77,28.8,77.65,14.07,14.52,21.24
2019-11-28 11:00:00,44.71,28.59,77.53,14.06,14.59,21.2
2019-11-28 11:15:00,44.68,,76.78,,,
2019-11-28 13:00:00,44.66,28.29,77.18,13.98,14.5,21.18
2019-11-28 13:15:00,44.6,28.37,76.56,13.97,14.49,21.11
2019-11-28 13:30:00,44.58,28.43,76.81,14.0,14.44,21.06
2019-11-28 13:45:00,44.4,28.36,76.68,13.97,14.43,21.06
2019-11-28 14:00:00,44.32,28.42,76.88,13.97,14.41,20.93
2019-11-28 14:15:00,44.48,28.49,76.99,13.96,14.44,20.96
2019-11-28 14:30:00,44.41,28.49,76.84,13.91,14.36,20.92
2019-11-29 09:30:00,44.58,28.6,77.27,14.06,14.61,21.2
2019-11-29 09:45:00,44.66,28.22,77.42,14.07,14.64,20.87
2019-11-29 10:00:00,44.75,28.37,77.13,14.09,14.65,20.77
2019-11-29 10:15:00,44.55,28.25,76.5,14.06,14.66,20.68
2019-11-29 10:30:00,44.6,28.18,77.46,14.09,14.72,20.86
2019-11-29 10:45:00,44.48,28.17,77.0,14.05,14.68,20.81
2019-11-29 11:00:00,44.48,28.38,76.38,14.07,14.63,20.69
2019-11-29 11:15:00,44.44,28.34,76.41,,,
2019-11-29 13:00:00,44.36,28.07,76.95,14.03,14.53,20.57
2019-11-29 13:15:00,44.25,27.98,76.51,13.95,14.54,20.53
2019-11-29 13:30:00,44.33,28.01,77.05,14.02,14.59,20.62
2019-11-29 13:45:00,44.52,28.01,77.15,14.02,14.6,20.64
2019-11-29 14:00:00,44.43,28.02,77.1,14.01,14.58,20.45
2019-11-29 14:15:00,44.6,28.29,77.71,14.1,14.64,20.63
2019-11-29 14:30:00,44.78,28.24,77.67,14.1,14.65,20.75
2019-12-02 09:30:00,45.18,28.0,80.15,14.43,15.26,21.13
2019-12-02 09:45:00,45.3,27.98,81.3,14.45,15.28,21.2
2019-12-02 10:00:00,45.3,28.09,80.6,14.43,15.32,21.12
2019-12-02 10:15:00,45.69,28.47,81.01,14.57,15.53,21.37
2019-12-02 10:30:00,45.56,28.38,80.68,14.54,15.58,21.42
2019-12-02 10:45:00,45.43,28.27,79.95,14.47,15.44,21.21
2019-12-02 11:00:00,45.46,28.49,80.03,14.5,15.5,21.26
2019-12-02 11:15:00,45.6,,80.12,,,
2019-12-02 13:00:00,45.5,28.42,79.03,14.47,15.4,21.16
2019-12-02 13:15:00,45.17,28.31,78.91,14.38,15.37,21.02
2019-12-02 13:30:00,45.17,28.44,78.85,14.4,15.35,21.01
2019-12-02 13:45:00,45.11,28.3,79.0,14.4,15.39,20.94
2019-12-02 14:00:00,45.1,28.38,79.5,14.4,15.39,20.99
2019-12-02 14:15:00,45.0,28.36,78.87,14.4,15.41,20.91
2019-12-02 14:30:00,45.12,28.28,79.41,14.41,15.46,20.96
2019-12-03 09:30:00,45.32,28.61,79.31,14.37,15.42,20.9
2019-12-03 09:45:00,45.0,28.14,78.79,14.39,15.41,20.89
2019-12-03 10:00:00,44.94,28.05,78.88,14.41,15.42,20.9
2019-12-03 10:15:00,45.14,28.21,78.89,14.43,15.45,21.08
2019-12-03 10:30:00,44.82,28.24,78.61,14.37,15.39,21.04
2019-12-03 10:45:00,44.65,28.06,78.6,14.27,15.37,20.74
2019-12-03 11:00:00,44.9,28.05,78.93,14.3,15.35,20.84
2019-12-03 11:15:00,45.05,28.2,79.5,,,
2019-12-03 13:00:00,45.16,28.16,79.9,14.42,15.56,21.14
2019-12-03 13:15:00,45.16,28.22,79.99,14.44,15.54,21.31
2019-12-03 13:30:00,45.12,28.23,79.89,14.42,15.48,21.42
2019-12-03 13:45:00,45.17,28.33,80.4,14.45,15.53,21.74
2019-12-03 14:00:00,45.35,28.43,80.5,14.48,15.55,21.96
2019-12-03 14:15:00,45.38,28.66,80.0,14.47,15.55,21.8
2019-12-03 14:30:00,45.55,28.75,80.45,14.49,15.65,21.84
2019-12-04 09:30:00,47.13,29.05,85.38,14.51,15.63,22.45
2019-12-04 09:45:00,47.85,28.62,84.08,14.49,15.48,22.45
2019-12-04 10:00:00,48.04,28.52,85.26,14.53,15.67,22.53
2019-12-04 10:15:00,48.02,28.59,86.2,14.56,15.67,22.54
2019-12-04 10:30:00,48.18,28.62,87.99,14.58,15.76,22.85
2019-12-04 10:45:00,47.75,28.53,85.8,14.51,15.58,22.37
2019-12-04 11:00:00,47.74,28.41,86.16,14.48,15.56,22.35
2019-12-04 11:15:00,47.83,28.3,86.56,,,
2019-12-04 13:00:00,47.52,28.29,86.23,14.44,15.64,22.4
2019-12-04 13:15:00,47.51,28.27,86.27,14.44,15.63,22.06
2019-12-04 13:30:00,47.48,28.29,85.68,14.39,15.58,22.06
2019-12-04 13:45:00,47.29,28.38,86.16,14.4,15.53,22.03
2019-12-04 14:00:00,47.12,28.19,86.28,14.37,15.49,21.87
2019-12-04 14:15:00,47.31,28.21,86.88,14.4,15.58,22.22
2019-12-04 14:30:00,47.39,28.32,86.5,14.49,15.61,22.25
2019-12-05 09:30:00,47.49,28.74,87.5,14.55,15.69,22.4
2019-12-05 09:45:00,47.4,29.05,87.65,14.58,15.71,22.54
2019-12-05 10:00:00,47.23,28.9,87.72,14.54,15.63,22.13
2019-12-05 10:15:00,47.35,28.95,88.27,14.6,15.77,22.44
2019-12-05 10:30:00,47.19,28.94,88.0,14.56,15.69,22.67
2019-12-05 10:45:00,47.3,28.79,89.4,14.56,15.78,22.6
2019-12-05 11:00:00,47.3,28.85,89.56,14.56,15.76,22.36
2019-12-05 11:15:00,,28.91,,,,
2019-12-05 13:00:00,47.91,29.03,89.93,14.6,15.83,22.74
2019-12-05 13:15:00,47.91,29.3,90.58,14.78,15.81,22.78
2019-12-05 13:30:00,48.2,29.4,91.06,14.82,15.99,23.1
2019-12-05 13:45:00,47.98,29.53,89.96,14.8,15.94,22.85
2019-12-05 14:00:00,47.91,29.62,89.0,14.8,15.92,22.74
2019-12-05 14:15:00,47.84,29.71,89.61,14.78,15.9,22.66
2019-12-05 14:30:00,47.68,29.59,88.24,14.73,15.78,22.36
2019-12-06 09:30:00,48.4,29.45,87.98,14.67,15.69,22.17
2019-12-06 09:45:00,48.84,29.61,89.0,14.75,15.66,22.27
2019-12-06 10:00:00,49.53,29.58,88.6,14.77,15.71,22.4
2019-12-06 10:15:00,49.48,29.79,89.16,14.75,15.7,22.6
2019-12-06 10:30:00,48.99,29.63,88.46,14.66,15.61,22.31
2019-12-06 10:45:00,48.77,29.6,89.3,14.65,15.55,22.18
2019-12-06 11:00:00,49.07,29.65,89.02,14.68,15.68,22.33
2019-12-06 11:15:00,49.27,,88.86,,,
2019-12-06 13:00:00,49.29,29.65,89.31,14.79,15.85,22.47
2019-12-06 13:15:00,49.5,29.6,89.42,14.81,16.01,22.51
2019-12-06 13:30:00,49.2,29.62,88.78,14.74,15.89,22.21
2019-12-06 13:45:00,49.25,29.7,89.3,14.75,15.87,22.38
2019-12-06 14:00:00,49.43,29.7,89.99,14.79,15.9,22.52
2019-12-06 14:15:00,49.69,29.71,89.73,14.84,16.24,22.5
2019-12-06 14:30:00,49.74,29.74,90.75,14.87,16.17,22.52
2019-12-09 09:30:00,50.94,29.76,90.8,15.12,16.43,24.28
2019-12-09 09:45:00,50.56,29.55,90.6,15.13,16.26,23.58
2019-12-09 10:00:00,49.55,29.5,89.6,15.05,16.12,23.35
2019-12-09 10:15:00,50.07,29.7,89.78,15.07,16.19,23.39
2019-12-09 10:30:00,49.8,29.9,89.83,15.1,16.17,23.31
2019-12-09 10:45:00,49.85,30.11,89.71,15.02,16.13,22.96
2019-12-09 11:00:00,50.05,30.08,89.92,14.98,16.09,23.23
2019-12-09 11:15:00,49.79,,,,,
2019-12-09 13:00:00,49.5,30.05,90.03,14.84,15.98,22.94
2019-12-09 13:15:00,49.58,30.1,89.3,14.87,16.05,22.92
2019-12-09 13:30:00,49.96,30.01,89.92,14.91,16.07,23.01
2019-12-09 13:45:00,49.72,29.9,89.45,14.88,15.95,22.85
2019-12-09 14:00:00,49.91,29.98,89.46,14.87,15.99,22.86
2019-12-09 14:15:00,50.03,30.01,90.0,14.97,16.07,23.06
2019-12-09 14:30:00,49.74,29.98,89.2,14.89,16.05,23.01
2019-12-10 09:30:00,49.24,30.43,89.52,14.77,16.01,22.75
2019-12-10 09:45:00,49.41,30.17,88.3,14.81,15.93,22.81
2019-12-10 10:00:00,49.56,29.99,89.12,14.87,16.01,22.81
2019-12-10 10:15:00,49.5,30.0,89.1,14.9,16.03,22.95
2019-12-10 10:30:00,49.63,30.02,89.5,14.9,16.05,23.04
2019-12-10 10:45:00,49.65,30.11,89.22,15.05,16.2,23.01
2019-12-10 11:00:00,49.71,30.23,88.95,14.95,16.13,22.95
2019-12-10 11:15:00,49.89,30.35,,,,
2019-12-10 13:00:00,50.0,30.95,89.61,15.08,16.24,23.32
2019-12-10 13:15:00,50.22,31.18,90.0,15.15,16.33,23.37
2019-12-10 13:30:00,50.06,31.46,90.13,15.24,16.39,23.67
2019-12-10 13:45:00,50.24,31.45,90.2,15.3,16.44,23.84
2019-12-10 14:00:00,50.53,32.0,90.94,15.3,16.51,23.75
2019-12-10 14:15:00,50.36,31.91,90.0,15.25,16.38,23.56
2019-12-10 14:30:00,50.54,32.0,90.37,15.28,16.48,23.6
2019-12-11 09:30:00,50.53,31.95,93.01,15.27,16.38,23.46
2019-12-11 09:45:00,50.19,31.75,90.0,15.31,16.21,23.37
2019-12-11 10:00:00,49.72,32.04,90.1,15.29,16.13,23.24
2019-12-11 10:15:00,49.89,32.06,89.88,15.32,16.2,23.31
2019-12-11 10:30:00,49.15,31.75,88.23,15.18,15.96,23.09
2019-12-11 10:45:00,48.87,31.89,88.16,15.2,15.9,23.0
2019-12-11 11:00:00,49.01,32.12,88.4,15.26,15.95,22.9
2019-12-11 11:15:00,49.26,32.2,,,,
2019-12-11 13:00:00,49.31,32.17,88.08,15.22,15.97,23.05
2019-12-11 13:15:00,49.18,32.24,88.5,15.24,15.95,22.96
2019-12-11 13:30:00,49.3,32.33,89.13,15.27,16.04,23.16
2019-12-11 13:45:00,49.31,32.3,89.4,15.22,16.0,23.38
2019-12-11 14:00:00,49.18,32.27,88.76,15.22,15.93,23.2
2019-12-11 14:15:00,49.15,32.28,89.12,15.23,16.04,23.37
2019-12-11 14:30:00,49.14,32.38,89.85,15.22,16.05,23.37
2019-12-12 09:30:00,49.52,32.43,90.29,15.34,16.08,23.65
2019-12-12 09:45:00,49.91,32.9,91.12,15.52,16.23,24.08
2019-12-12 10:00:00,49.68,33.46,90.81,15.56,16.03,23.88
2019-12-12 10:15:00,50.15,33.7,90.7,15.6,16.14,23.85
2019-12-12 10:30:00,50.18,33.7,91.52,15.66,16.27,23.93
2019-12-12 10:45:00,50.63,34.4,92.14,15.77,16.4,24.02
2019-12-12 11:00:00,50.35,34.18,92.0,15.68,16.31,23.89
2019-12-12 11:15:00,50.39,34.19,,,,
2019-12-12 13:00:00,50.45,34.13,92.46,15.89,16.48,23.93
2019-12-12 13:15:00,50.16,33.88,90.65,15.69,16.28,23.71
2019-12-12 13:30:00,49.82,33.69,90.7,15.63,16.22,23.68
2019-12-12 13:45:00,49.8,33.82,90.3,15.55,16.18,23.63
2019-12-12 14:00:00,49.83,34.0,90.5,15.57,16.14,23.47
2019-12-12 14:15:00,49.88,34.11,90.6,15.64,16.22,23.61
2019-12-12 14:30:00,49.46,33.96,90.35,15.51,16.06,23.41
2019-12-13 09:30:00,49.28,34.0,88.81,15.58,16.09,23.0
2019-12-13 09:45:00,49.36,34.05,88.5,15.54,15.89,23.03
2019-12-13 10:00:00,49.77,33.86,88.78,15.57,16.01,23.15
2019-12-13 10:15:00,49.66,33.95,89.2,15.6,16.04,23.35
2019-12-13 10:30:00,49.57,33.94,89.02,15.53,15.96,23.31
2019-12-13 10:45:00,49.74,34.07,89.31,15.52,15.99,23.13
2019-12-13 11:00:00,49.79,34.58,89.62,15.51,16.0,23.17
2019-12-13 11:15:00,49.91,34.8,89.0,,,
2019-12-13 13:00:00,49.81,34.89,89.28,15.43,15.89,23.06
2019-12-13 13:15:00,49.75,35.48,89.01,15.36,15.9,23.1
2019-12-13 13:30:00,49.9,35.26,89.49,15.34,15.9,23.07
2019-12-13 13:45:00,49.78,34.4,89.43,15.39,15.93,23.09
2019-12-13 14:00:00,50.06,34.93,89.67,15.5,15.99,23.39
2019-12-13 14:15:00,50.3,34.94,89.77,15.51,16.05,23.34
2019-12-13 14:30:00,50.36,35.13,90.31,15.56,16.06,23.47
2019-12-16 09:30:00,50.23,33.96,88.59,15.54,16.11,23.02
2019-12-16 09:45:00,50.55,34.08,90.5,15.71,16.26,23.4
2019-12-16 10:00:00,50.58,34.19,89.49,15.69,16.25,23.34
2019-12-16 10:15:00,50.95,34.7,89.5,15.75,16.38,23.62
2019-12-16 10:30:00,50.4,34.35,87.91,15.68,16.24,23.46
2019-12-16 10:45:00,50.56,34.88,88.9,15.68,16.27,23.33
2019-12-16 11:00:00,50.76,35.29,89.06,15.67,16.31,23.4
2019-12-16 11:15:00,50.82,,,,,
2019-12-16 13:00:00,51.05,35.37,90.07,15.75,16.46,23.65
2019-12-16 13:15:00,50.96,35.66,89.81,15.77,16.39,23.79
2019-12-16 13:30:00,51.15,35.59,90.02,15.79,16.44,23.71
2019-12-16 13:45:00,50.92,35.44,89.97,15.78,16.43,23.56
2019-12-16 14:00:00,51.01,35.6,90.39,15.8,16.38,23.64
2019-12-16 14:15:00,51.09,36.09,90.91,15.76,16.42,23.79
2019-12-16 14:30:00,51.32,36.11,91.1,15.8,16.47,24.04
2019-12-17 09:30:00,50.89,35.63,91.0,15.84,16.39,23.74
2019-12-17 09:45:00,51.2,35.38,90.24,15.94,16.4,23.9
2019-12-17 10:00:00,50.7,35.2,89.86,15.81,16.36,23.75
2019-12-17 10:15:00,50.7,35.36,89.32,15.78,16.4,23.77
2019-12-17 10:30:00,50.65,35.38,90.05,15.82,16.37,23.9
2019-12-17 10:45:00,50.4,35.58,89.37,15.7,16.33,23.7
2019-12-17 11:00:00,50.57,35.39,89.54,15.7,16.34,23.79
2019-12-17 11:15:00,50.68,,90.07,,,
2019-12-17 13:00:00,50.89,35.5,90.55,15.81,16.46,24.06
2019-12-17 13:15:00,51.0,35.59,90.8,15.89,16.52,24.34
2019-12-17 13:30:00,50.75,35.49,90.29,15.78,16.45,24.3
2019-12-17 13:45:00,50.68,35.52,90.55,15.83,16.48,24.28
2019-12-17 14:00:00,50.81,35.45,90.4,15.82,16.49,24.4
2019-12-17 14:15:00,51.07,35.6,90.79,15.87,16.59,24.3
2019-12-17 14:30:00,51.07,35.41,90.22,15.82,16.51,24.15
2019-12-18 09:30:00,51.29,34.86,91.81,15.96,16.83,24.41
2019-12-18 09:45:00,51.59,34.9,91.2,15.99,16.75,24.47
2019-12-18 10:00:00,51.42,34.91,90.91,15.98,16.79,24.46
2019-12-18 10:15:00,51.1,34.57,91.0,15.9,16.81,24.06
2019-12-18 10:30:00,51.25,34.6,92.6,15.89,16.76,24.05
2019-12-18 10:45:00,50.97,34.32,91.19,15.85,16.68,23.84
2019-12-18 11:00:00,51.06,34.26,91.37,15.83,16.68,23.92
2019-12-18 11:15:00,51.37,33.95,92.0,,,
2019-12-18 13:00:00,51.36,34.28,93.0,15.86,16.77,24.07
2019-12-18 13:15:00,51.29,34.5,92.65,15.84,16.72,24.01
2019-12-18 13:30:00,51.28,34.24,92.76,15.88,16.68,23.98
2019-12-18 13:45:00,50.95,34.08,91.45,15.83,16.54,23.88
2019-12-18 14:00:00,50.86,34.25,90.89,15.77,16.46,23.77
2019-12-18 14:15:00,51.13,34.16,91.2,15.83,16.53,23.87
2019-12-18 14:30:00,50.94,34.05,90.64,15.78,16.48,23.73
2019-12-19 09:30:00,50.16,33.9,88.5,15.64,16.39,22.5
2019-12-19 09:45:00,49.75,34.12,87.61,15.56,16.24,22.44
2019-12-19 10:00:00,49.9,33.8,87.36,15.59,16.3,22.51
2019-12-19 10:15:00,49.69,33.77,87.16,15.55,16.23,22.32
2019-12-19 10:30:00,49.83,34.0,86.5,15.63,16.28,22.41
2019-12-19 10:45:00,49.7,34.11,86.0,15.72,16.23,22.5
2019-12-19 11:00:00,49.71,34.13,86.17,15.66,16.24,22.64
2019-12-19 11:15:00,,,86.53,,,
2019-12-19 13:00:00,49.59,33.98,87.18,15.74,16.25,22.74
2019-12-19 13:15:00,49.76,33.99,87.6,15.87,16.32,22.77
2019-12-19 13:30:00,49.78,34.06,87.88,15.88,16.29,22.78
2019-12-19 13:45:00,49.87,34.01,87.24,15.88,16.3,22.82
2019-12-19 14:00:00,50.06,34.07,87.84,15.89,16.31,22.81
2019-12-19 14:15:00,50.28,34.18,88.1,15.9,16.38,23.06
2019-12-19 14:30:00,49.97,34.19,87.2,15.83,16.31,22.83
2019-12-20 09:30:00,50.3,33.97,87.65,15.73,16.15,22.53
2019-12-20 09:45:00,50.46,33.87,87.66,15.7,16.07,22.46
2019-12-20 10:00:00,50.18,33.85,87.04,15.6,15.99,22.2
2019-12-20 10:15:00,50.12,33.75,87.19,15.58,16.05,22.29
2019-12-20 10:30:00,50.28,34.29,87.62,15.68,16.27,22.5
2019-12-20 10:45:00,50.23,33.99,87.72,15.65,16.24,22.51
2019-12-20 11:00:00,50.12,33.97,87.77,15.62,16.22,22.46
2019-12-20 11:15:00,50.08,,,,,
2019-12-20 13:00:00,50.05,33.71,86.67,15.59,16.13,22.31
2019-12-20 13:15:00,50.07,33.59,86.84,15.55,16.16,22.27
2019-12-20 13:30:00,49.95,33.43,86.63,15.54,16.1,22.1
2019-12-20 13:45:00,49.98,33.56,87.06,15.53,16.15,22.41
2019-12-20 14:00:00,49.78,33.73,87.08,15.54,16.09,22.24
2019-12-20 14:15:00,49.97,33.71,87.27,15.58,16.11,22.28
2019-12-20 14:30:00,49.65,33.69,86.57,15.52,16.03,22.1
2019-12-23 09:30:00,48.92,32.84,83.55,15.96,15.98,21.57
2019-12-23 09:45:00,48.88,32.65,83.0,16.06,15.92,21.39
2019-12-23 10:00:00,48.93,32.67,83.12,16.21,15.95,21.45
2019-12-23 10:15:00,48.76,32.75,83.1,16.18,15.87,21.58
2019-12-23 10:30:00,48.38,32.44,82.42,15.98,15.76,21.27
2019-12-23 10:45:00,48.22,32.25,82.96,15.97,15.7,21.27
2019-12-23 11:00:00,48.41,32.6,83.25,16.0,15.77,21.38
2019-12-23 11:15:00,,,83.3,,,
2019-12-23 13:00:00,50.96,32.9,83.57,15.88,16.1,21.45
2019-12-23 13:15:00,50.77,32.78,83.35,15.79,16.01,21.47
2019-12-23 13:30:00,50.88,32.68,83.48,15.81,16.15,21.42
2019-12-23 13:45:00,50.52,32.6,83.09,15.74,16.13,21.36
2019-12-23 14:00:00,50.41,32.46,83.19,15.67,16.01,21.31
2019-12-23 14:15:00,50.54,32.45,83.0,15.67,16.04,21.34
2019-12-23 14:30:00,49.96,32.48,82.61,15.63,15.95,21.36
